title,publication_date,source,url,description,ai_keywords_found,ce_keywords_found
No-code AI Platforms Market Surges to $24.7 billion by 2029 | CAGR 38.2%,2025-12-12T14:30:00Z,GlobeNewswire,https://www.globenewswire.com/news-release/2025/12/12/3204688/0/en/No-code-AI-Platforms-Market-Surges-to-24-7-billion-by-2029-CAGR-38-2.html,"Delray Beach, FL, Dec. 12, 2025 (GLOBE NEWSWIRE) -- According to MarketsandMarkets™, the No-code AI Platforms Market is expected to grow from USD 4.9 billion in 2024 to USD 24.7 billion in 2029, at a CAGR of 38.2% during the forecast period.","computer vision, artificial intelligence, automation",transportation
"Q&A: AI and venture capital, a new partnership?",2025-12-09T22:08:42Z,Digital Journal,https://www.digitaljournal.com/world/qa-ai-and-venture-capital-a-new-partnership/article,"There’s a massive gap between what AI can theoretically do and what organizations can actually implement.
The post Q&A: AI and venture capital, a new partnership? appeared first on Digital Journal.",computer vision,"transportation, infrastructure"
"Q&A: AI and venture capital, a new partnership?",2025-12-09T22:08:42Z,Digital Journal,https://www.digitaljournal.com/business/qa-ai-and-venture-capital-a-new-partnership/article,"There’s a massive gap between what AI can theoretically do and what organizations can actually implement.
The post Q&A: AI and venture capital, a new partnership? appeared first on Digital Journal.",computer vision,"transportation, infrastructure"
STF-DKANMixer: Tri-component decomposition with KAN-MLP hybrid architecture for time series forecasting,2025-12-08T14:00:00Z,Plos.org,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0337793,"Long-term time series forecasting is critical for domains such as traffic and energy systems, yet contemporary models often fail to capture complex multiscale patterns and nonlinear dynamics, resulting in significant inaccuracies during periods of abrupt chan…","computer vision, neural networks","transportation, construction"
A coarse-to-fine registration method for multimodal retinal images,2025-12-08T00:00:00Z,Nature.com,https://www.nature.com/articles/s41598-025-30830-8,Scientific Reports - A coarse-to-fine registration method for multimodal retinal images,"computer vision, neural networks",transportation
Cerence Announces Repurchase of $30 Million of 1.50% Convertible Senior Notes Due 2028,2025-12-24T13:00:00Z,GlobeNewswire,https://www.globenewswire.com/news-release/2025/12/24/3210308/0/en/Cerence-Announces-Repurchase-of-30-Million-of-1-50-Convertible-Senior-Notes-Due-2028.html,Cerence Announces Repurchase of $30 Million of 1.50% Convertible Senior Notes Due 2028...,generative AI,transportation
AI in Logistics: What Actually Worked in 2025 and What Will Scale in 2026,2025-12-22T15:21:17Z,Logisticsviewpoints.com,https://logisticsviewpoints.com/2025/12/22/ai-in-logistics-what-actually-worked-in-2025-and-what-will-scale-in-2026/,"AI drew enormous attention in 2025 across supply chain operations. Some organizations approached it with caution. Others attempted rapid transformation. The most successful teams focused on smaller, well-defined operational bottlenecks where AI could reduce a…","generative AI, automation",transportation
transpatter added to PyPI,2025-12-21T12:27:22Z,Pypi.org,https://pypi.org/project/transpatter/,A new package that leverages pattern matching with language models to generate structured summaries or insights from user-submitted texts about topics like train maps or other transportation issues. I,generative AI,"transportation, infrastructure"
Viral Tweets That Were Completely Fake in 2025,2025-12-19T12:50:30Z,Gizmodo.com,https://gizmodo.com/viral-tweets-that-were-completely-fake-in-2025-2000695941,"Fake tweets from Rob Reiner, Elon Musk, and Donald Trump all made the rounds this year.",generative AI,"transportation, tunnel"
The Bulleit Group Wins Innovation SABRE Award for High-Stakes AI Reputation Campaign with Civitai,2025-12-17T17:03:00Z,GlobeNewswire,https://www.globenewswire.com/news-release/2025/12/17/3207190/0/en/The-Bulleit-Group-Wins-Innovation-SABRE-Award-for-High-Stakes-AI-Reputation-Campaign-with-Civitai.html,The Bulleit Group won a 2025 Innovation SABRE Award for its strategic AI safety and reputation campaign supporting open-source image platform Civitai....,"generative AI, artificial intelligence","transportation, infrastructure"
AI in Automotive Market to Grow 27.5% Annually Through 2030,2025-12-17T15:04:00Z,GlobeNewswire,https://www.globenewswire.com/news-release/2025/12/17/3207101/0/en/AI-in-Automotive-Market-to-Grow-27-5-Annually-Through-2030.html,The global market for AI in automotive was valued at $5.2 billion in 2024 and will reach $21 billion by 2030 with a CAGR of 27.5%....,"automation, generative AI, artificial intelligence, robotics","transportation, infrastructure"
"For Better Security, Health Systems Shift to Device-Level Asset Management",2025-12-17T12:00:34Z,Healthsystemcio.com,https://healthsystemcio.com/2025/12/17/for-better-security-health-systems-shift-to-device-level-asset-management/,"Healthcare organizations are fundamentally rethinking how they inventory and secure IT assets, moving away from network-layer visibility toward comprehensive device-level tracking that includes tens of thousands of connected medical devices alongside traditio…",generative AI,"transportation, infrastructure"
Transportation planning to expand its use of agentic AI capabilities,2025-12-11T11:00:00Z,Nextgov,https://www.nextgov.com/modernization/2025/12/transportation-planning-expand-its-use-agentic-ai-capabilities/410082/,A growing number of federal agencies are moving to adopt agentic AI capabilities across their operations.,"generative AI, automation",transportation
AI Power Surge and Energy Transition Push Global Project Finance into a New Era,2025-12-10T13:31:08Z,Financial Post,https://financialpost.com/pmn/business-wire-news-releases-pmn/ai-power-surge-and-energy-transition-push-global-project-finance-into-a-new-era,"70% of finance professionals expect infrastructure to drive the strongest growth, followed by renewables (48%) and TMT (43%). 53% now view private equity as a primary source of equity funding, signaling a major shift in capital dynamics. 80% cite KYC requirem…","generative AI, artificial intelligence","transportation, bridge, infrastructure"
AI Excellence Awards 2026: Best Strategic Application Of AI In Leadership Development,2025-12-09T20:00:15Z,Elearningindustry.com,https://elearningindustry.com/ai-excellence-awards-best-strategic-application-of-ai-in-leadership-development,"Discover the vendors delivering the best strategic application of AI in leadership development in 2026. This AI Excellence Award honors organizations using AI to personalize coaching, enhance decision-making, and build future-ready leaders through ethical, in…","generative AI, artificial intelligence, automation",transportation
From Chaos to Control: Orchestrating AI Across Enterprise Marketing,2025-12-09T15:00:00Z,MarketingProfs.com,https://www.marketingprofs.com/articles/2025/54095/b2b-enterprise-marketing-ai-orchestration,"Most enterprise marketers use AI tools in isolation, creating inefficiencies and unclear ROI. A control tower approach coordinates systems, tasks, and teams for enterprise-wide impact. Read more. Read the full article at MarketingProfs","generative AI, artificial intelligence","transportation, infrastructure"
"System Infrastructure Software Market to Reach USD 297.18 Billion by 2032, Growing at a CAGR of 7.12% | Research by SNS Insider",2025-12-06T14:45:00Z,GlobeNewswire,https://www.globenewswire.com/news-release/2025/12/06/3201066/0/en/System-Infrastructure-Software-Market-to-Reach-USD-297-18-Billion-by-2032-Growing-at-a-CAGR-of-7-12-Research-by-SNS-Insider.html,"The system infrastructure software market is expanding as businesses accelerate digital transformation, driven by strong cloud adoption, automation initiatives, and rising demand for scalable IT management solutions that enhance performance, reduce costs, and…",automation,infrastructure
Trends in Liquid Packaging Board Market 2025-2035,2025-12-05T15:10:00Z,GlobeNewswire,https://www.globenewswire.com/news-release/2025/12/05/3200818/0/en/Trends-in-Liquid-Packaging-Board-Market-2025-2035.html,"Liquid packaging board market is projected to expand from USD 44.71 billion in 2026 to USD 86.07 billion by 2034, recording a CAGR of 7.55%....",generative AI,"transportation, infrastructure"
Persuading voters using human–artificial intelligence dialogues,2025-12-04T00:00:00Z,Nature.com,https://www.nature.com/articles/s41586-025-09771-9,"Human–artificial intelligence (AI) dialogues can meaningfully impact voters’ attitudes towards presidential candidates and policy, demonstrating the potential of conversational AI to influence political decision-making.","generative AI, artificial intelligence","transportation, bridge, infrastructure"
"Global Tech Leaders Drive AI, 6G and Infrastructure Innovation in BizClik’s December Portfolio Release",2025-12-03T10:00:00Z,GlobeNewswire,https://www.globenewswire.com/news-release/2025/12/03/3198651/0/en/Global-Tech-Leaders-Drive-AI-6G-and-Infrastructure-Innovation-in-BizClik-s-December-Portfolio-Release.html,"London – 3 December 2025 – BizClik has published the December issues of its Technology Portfolio, delivering new analysis and executive commentary from across AI Magazine, Technology Magazine, Telco Magazine and Data Centre Magazine.",generative AI,"transportation, infrastructure"
Consumers urged to do research before giving in to Travel Tuesday deals,2025-12-01T19:50:35Z,PBS,https://www.pbs.org/newshour/economy/consumers-urged-to-do-research-before-giving-in-to-travel-tuesday-deals,"On the same day as the nonprofit world’s Giving Tuesday, airlines, hotels, cruise ship companies, travel booking platforms and tour operators get in on the annual spirit to spend by promoting one-day deals.",generative AI,transportation
What lies in store for the security world in 2026?,2025-12-01T16:07:00Z,ComputerWeekly.com,https://www.computerweekly.com/opinion/What-lies-in-store-for-the-security-world-in-2026,"As we prepare to close out 2025, the Computer Weekly Security Think Tank panel looks back at the past year, and ahead to 2026.","generative AI, artificial intelligence","transportation, infrastructure"
Trane Technologies and AWS Collaborate to Accelerate Energy Efficiency and Building Decarbonization across Amazon Grocery Fulfillment Centers in North America,2025-12-01T14:10:02Z,Financial Post,https://financialpost.com/pmn/business-wire-news-releases-pmn/trane-technologies-and-aws-collaborate-to-accelerate-energy-efficiency-and-building-decarbonization-across-amazon-grocery-fulfillment-centers-in-north-america,"SWORDS, Ireland — Trane Technologies (NYSE:TT), a global climate innovator, and Amazon (NASDAQ: AMZN) announce groundbreaking results through advanced AI to improve energy efficiency and decarbonization in key real estate assets. The project, powered by Trane…","generative AI, artificial intelligence","transportation, construction"
Cerence AI to Participate in Raymond James TMT and Consumer Conference,2025-12-01T13:00:00Z,GlobeNewswire,https://www.globenewswire.com/news-release/2025/12/01/3196947/0/en/Cerence-AI-to-Participate-in-Raymond-James-TMT-and-Consumer-Conference.html,"Cerence will participate in the Raymond James TMT and Consumer Conference on Monday, December 8, 2025, in New York City.......",generative AI,transportation
